goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Manchester City
Pts","Manchester City
F","Manchester City
A","Manchester City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Manchester United
Pts","Manchester United
F","Manchester United
A","Manchester United
GD","Tottenham Hotspur
Pts","Tottenham Hotspur
F","Tottenham Hotspur
A","Tottenham Hotspur
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea City
Pts","Swansea City
F","Swansea City
A","Swansea City
GD","Stoke City
Pts","Stoke City
F","Stoke City
A","Stoke City
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham United
Pts","West Ham United
F","West Ham United
A","West Ham United
GD","West Bromwich Albion
Pts","West Bromwich Albion
F","West Bromwich Albion
A","West Bromwich Albion
GD","Leicester City
Pts","Leicester City
F","Leicester City
A","Leicester City
GD","Newcastle United
Pts","Newcastle United
F","Newcastle United
A","Newcastle United
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich City
Pts","Norwich City
F","Norwich City
A","Norwich City
GD"
2015-09-26 16:49:24,1443282564,8,9,12,-3,15,13,6,7,13,9,7,2,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,13,2,3,3,9,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-26 16:49:51,1443282591,8,9,12,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,3,3,9,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-26 17:11:38,1443283898,7,9,13,-4,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,5,4,9,-5,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-26 17:46:46,1443286006,7,9,14,-5,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,5,5,9,-4,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-26 18:05:45,1443287145,7,10,14,-4,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,5,5,10,-5,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-26 18:13:17,1443287597,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
2015-09-27 15:00:00,1443362400,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,10,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,10,5,5,0,9,11,12,-1
2015-09-27 16:27:06,1443367626,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 19:00:00,1443463200,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,10,8,5,3,13,15,9,6,9,4,6,-2,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 19:40:29,1443465629,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,9,8,6,2,13,15,9,6,11,5,6,-1,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 20:10:44,1443467444,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,9,8,7,1,13,15,9,6,11,6,6,0,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 20:12:08,1443467528,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,9,9,7,2,13,15,9,6,11,6,7,-1,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 20:31:46,1443468706,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,10,10,7,3,13,15,9,6,9,6,8,-2,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-09-28 20:40:24,1443469224,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,12,9,7,2,12,11,7,4,13,15,9,6,8,6,9,-3,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-10-03 11:45:00,1443869100,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,13,9,7,2,12,11,7,4,13,15,9,6,9,6,9,-3,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-10-03 13:09:33,1443874173,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,15,10,7,3,12,11,7,4,13,15,9,6,8,6,10,-4,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-10-03 13:30:16,1443875416,8,11,14,-3,15,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,15,11,7,4,12,11,7,4,13,15,9,6,8,6,11,-5,12,15,14,1,3,5,11,-6,2,6,16,-10,4,8,12,-4,7,9,11,-2,9,5,6,-1,9,11,12,-1
2015-10-03 15:00:00,1443880800,8,11,14,-3,16,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,14,15,9,6,8,6,11,-5,13,15,14,1,4,5,11,-6,3,6,16,-10,5,8,12,-4,8,9,11,-2,10,5,6,-1,10,11,12,-1
2015-10-03 15:09:44,1443881384,8,11,14,-3,16,13,6,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,10,5,8,6,11,-5,13,15,14,1,4,5,11,-6,5,7,16,-9,5,8,12,-4,8,9,11,-2,10,5,6,-1,10,11,12,-1
2015-10-03 15:17:01,1443881821,8,11,14,-3,15,13,7,6,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,10,5,8,6,11,-5,13,15,14,1,6,6,11,-5,5,7,16,-9,5,8,12,-4,8,9,11,-2,10,5,6,-1,10,11,12,-1
2015-10-03 15:21:49,1443882109,8,11,14,-3,15,13,7,6,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,11,4,8,6,11,-5,13,15,14,1,6,6,11,-5,5,8,16,-8,5,8,12,-4,8,9,11,-2,10,5,6,-1,10,11,12,-1
2015-10-03 15:27:12,1443882432,8,11,14,-3,15,13,7,6,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,11,4,8,6,11,-5,15,16,14,2,6,6,11,-5,5,8,16,-8,5,8,12,-4,8,9,11,-2,10,5,6,-1,9,11,13,-2
2015-10-03 15:27:53,1443882473,8,11,14,-3,15,13,7,6,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,11,4,8,6,11,-5,15,16,14,2,6,6,11,-5,5,8,16,-8,5,8,12,-4,10,10,11,-1,9,5,7,-2,9,11,13,-2
2015-10-03 15:41:17,1443883277,8,11,14,-3,16,14,7,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,11,4,8,6,11,-5,15,16,14,2,4,6,12,-6,5,8,16,-8,5,8,12,-4,10,10,11,-1,9,5,7,-2,9,11,13,-2
2015-10-03 15:44:46,1443883486,8,11,14,-3,16,14,7,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,15,11,4,8,6,11,-5,15,16,14,2,4,6,12,-6,5,8,16,-8,5,8,12,-4,8,10,12,-2,10,6,7,-1,9,11,13,-2
2015-10-03 15:45:39,1443883539,8,11,14,-3,16,14,7,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,16,14,2,4,6,12,-6,5,8,17,-9,5,8,12,-4,8,10,12,-2,10,6,7,-1,9,11,13,-2
2015-10-03 16:04:35,1443884675,8,11,14,-3,16,14,7,7,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,4,6,12,-6,5,8,17,-9,5,8,12,-4,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:06:48,1443884808,8,11,14,-3,18,15,7,8,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,3,6,13,-7,5,8,17,-9,5,8,12,-4,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:08:01,1443884881,8,11,14,-3,18,16,7,9,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,7,7,10,-3,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,3,6,14,-8,5,8,17,-9,5,8,12,-4,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:10:25,1443885025,8,11,14,-3,18,16,7,9,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,3,6,14,-8,5,8,17,-9,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:11:06,1443885066,8,11,14,-3,18,17,7,10,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,3,6,15,-9,5,8,17,-9,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:17:12,1443885432,8,11,14,-3,18,18,7,11,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,13,16,11,5,8,6,11,-5,15,17,14,3,3,6,16,-10,5,8,17,-9,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:17:55,1443885475,8,11,14,-3,18,18,7,11,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,14,3,3,6,16,-10,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:19:51,1443885591,8,11,14,-3,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,14,3,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,11,14,-3
2015-10-03 16:25:37,1443885937,8,11,14,-3,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-03 16:30:00,1443886200,9,11,14,-3,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,10,10,9,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-03 16:39:31,1443886771,11,12,14,-2,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,9,10,10,0,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-03 17:13:00,1443888780,9,12,15,-3,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,10,11,10,1,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-03 17:47:07,1443890827,8,12,16,-4,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,12,12,10,2,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-03 17:59:28,1443891568,8,12,17,-5,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,11,7,9,-2,12,13,10,3,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 12:30:00,1443958200,8,12,17,-5,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,12,7,9,-2,12,13,10,3,9,8,8,0,9,8,10,-2,15,11,7,4,13,11,7,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 13:10:59,1443960659,8,12,17,-5,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,14,8,9,-1,12,13,10,3,9,8,8,0,9,8,10,-2,15,11,7,4,12,11,8,3,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 13:15:59,1443960959,8,12,17,-5,18,19,7,12,13,10,7,3,16,12,5,7,12,9,5,4,12,8,10,-2,12,13,10,3,9,8,8,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:00:00,1443967200,8,12,17,-5,18,19,7,12,14,10,7,3,17,12,5,7,13,9,5,4,12,8,10,-2,12,13,10,3,10,8,8,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:05:12,1443967512,8,12,17,-5,18,19,7,12,16,11,7,4,16,12,6,6,13,9,5,4,12,8,10,-2,12,13,10,3,10,8,8,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:06:26,1443967586,8,12,17,-5,18,19,7,12,16,12,7,5,16,12,7,5,13,9,5,4,12,8,10,-2,12,13,10,3,10,8,8,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:15:19,1443968119,8,12,17,-5,18,19,7,12,16,12,7,5,16,12,7,5,12,9,6,3,12,8,10,-2,12,13,10,3,12,9,8,1,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:19:00,1443968340,8,12,17,-5,18,19,7,12,16,13,7,6,16,12,8,4,12,9,6,3,12,8,10,-2,12,13,10,3,12,9,8,1,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:26:41,1443968801,8,12,17,-5,18,19,7,12,16,13,7,6,16,12,8,4,13,10,6,4,12,8,10,-2,12,13,10,3,10,9,9,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 15:30:51,1443969051,8,12,17,-5,18,19,7,12,16,13,7,6,16,12,8,4,12,10,7,3,12,8,10,-2,12,13,10,3,12,10,9,1,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-04 16:21:26,1443972086,8,12,17,-5,18,19,7,12,16,13,7,6,16,12,8,4,13,11,7,4,12,8,10,-2,12,13,10,3,10,10,10,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-17 11:45:00,1445078700,8,12,17,-5,18,19,7,12,16,13,7,6,16,12,8,4,14,11,7,4,13,8,10,-2,12,13,10,3,10,10,10,0,9,8,10,-2,15,11,7,4,13,12,8,4,14,17,11,6,8,6,11,-5,15,17,15,2,3,6,17,-11,3,8,18,-10,4,8,13,-5,8,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-17 15:00:00,1445090400,9,12,17,-5,19,19,7,12,16,13,7,6,17,12,8,4,14,11,7,4,13,8,10,-2,13,13,10,3,10,10,10,0,9,8,10,-2,16,11,7,4,14,12,8,4,15,17,11,6,9,6,11,-5,16,17,15,2,3,6,17,-11,4,8,18,-10,5,8,13,-5,9,10,12,-2,10,6,7,-1,9,12,14,-2
2015-10-17 15:06:48,1445090808,9,12,17,-5,21,20,7,13,16,13,7,6,17,12,8,4,14,11,7,4,13,8,10,-2,13,13,10,3,10,10,10,0,9,8,10,-2,16,11,7,4,14,12,8,4,15,17,11,6,9,6,11,-5,16,17,15,2,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,10,13,-3,10,6,7,-1,9,12,14,-2
2015-10-17 15:10:23,1445091023,9,12,17,-5,21,21,7,14,16,13,7,6,17,12,8,4,14,11,7,4,13,8,10,-2,13,13,10,3,10,10,10,0,9,8,10,-2,16,11,7,4,14,12,8,4,15,17,11,6,9,6,11,-5,16,17,15,2,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,10,14,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:17:42,1445091462,9,12,17,-5,21,21,7,14,16,13,7,6,19,13,8,5,14,11,7,4,13,8,10,-2,13,13,10,3,10,10,10,0,9,8,10,-2,16,11,7,4,13,12,9,3,15,17,11,6,9,6,11,-5,16,17,15,2,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,10,14,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:20:22,1445091622,9,12,17,-5,21,21,7,14,16,13,7,6,19,13,8,5,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,11,7,4,13,12,9,3,15,17,11,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,10,14,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:21:17,1445091677,9,12,17,-5,21,21,8,13,16,13,7,6,19,13,8,5,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,11,7,4,13,12,9,3,15,17,11,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,11,14,-3,10,6,7,-1,9,12,14,-2
2015-10-17 15:21:44,1445091704,9,12,17,-5,21,21,8,13,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,11,7,4,13,12,10,2,15,17,11,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,11,14,-3,10,6,7,-1,9,12,14,-2
2015-10-17 15:21:58,1445091718,9,12,17,-5,21,21,8,13,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,15,11,8,3,13,12,10,2,17,18,11,7,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,11,14,-3,10,6,7,-1,9,12,14,-2
2015-10-17 15:24:44,1445091884,9,12,17,-5,21,21,8,13,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,11,14,-3,10,6,7,-1,9,12,14,-2
2015-10-17 15:28:15,1445092095,9,12,17,-5,21,22,8,14,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,5,8,13,-5,8,11,15,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:33:23,1445092403,11,13,17,-4,21,22,8,14,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,14,10,4,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,16,1,3,6,17,-11,4,8,18,-10,4,8,14,-6,8,11,15,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:36:08,1445092568,11,13,17,-4,21,22,8,14,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,15,10,5,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,17,0,3,6,17,-11,4,8,18,-10,4,8,14,-6,8,11,15,-4,10,6,7,-1,9,12,14,-2
2015-10-17 15:47:09,1445093229,11,13,17,-4,21,23,8,15,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,15,10,5,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,17,0,3,6,17,-11,4,8,18,-10,4,8,14,-6,8,11,16,-5,10,6,7,-1,9,12,14,-2
2015-10-17 16:09:17,1445094557,11,14,17,-3,21,23,8,15,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,15,10,5,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,9,6,11,-5,15,17,17,0,3,6,17,-11,4,8,18,-10,4,8,15,-7,8,11,16,-5,10,6,7,-1,9,12,14,-2
2015-10-17 16:09:34,1445094574,11,14,17,-3,21,23,8,15,16,13,7,6,19,14,8,6,14,11,7,4,13,8,10,-2,15,15,10,5,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,10,2,15,18,12,6,11,7,11,-4,15,17,17,0,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,16,-5,10,6,7,-1,9,12,14,-2
2015-10-17 16:17:15,1445095035,11,14,17,-3,21,23,8,15,16,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,15,15,10,5,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,11,1,15,18,12,6,11,7,11,-4,15,17,17,0,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,16,-5,10,6,7,-1,9,12,14,-2
2015-10-17 16:24:45,1445095485,11,14,17,-3,21,23,8,15,16,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,15,15,11,4,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,11,1,15,18,12,6,11,7,11,-4,15,18,17,1,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,16,-5,10,6,7,-1,9,12,14,-2
2015-10-17 16:30:00,1445095800,11,14,17,-3,21,23,8,15,17,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,15,15,11,4,10,10,10,0,9,8,10,-2,16,12,8,4,13,12,11,1,15,18,12,6,11,7,11,-4,15,18,17,1,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,16,-5,11,6,7,-1,9,12,14,-2
